,index,id,pos,category,stereotype,lemma,level,clean,stem
1534,1534,AR1834,n,dmc,yes,الكسالى,conservative,الكسالي,كسل
1535,1535,AR161,n,an,no,الحيوانية,inclusive,الحيوانيه,حيو
1536,1536,AR1748,n,svp,no,كسول,conservative,كسول,كسل
1537,1537,AR1408,n,an,no,حنق,inclusive,حنق,حنق
1538,1538,AR1382,n,cds,no,الماسونية,inclusive,الماسونيه,اسن
1539,1539,AR2619,a,qas,no,العادية,inclusive,العاديه,عدي
1540,1540,AR792,n,asm,no,زُّب,conservative,زب,زب
1541,1541,AR171,n,ddp,yes,الحیوانات,inclusive,الحیوانات,حیو
1542,1542,AR393,n,dmc,yes,كذاب,conservative,كذاب,كذب
1543,1543,AR926,n,qas,no,الخردة,inclusive,الخرده,خرد
1544,1544,AR1373,n,dmc,yes,والغباء,inclusive,والغباء,غبء
1545,1545,AR198,n,asf,no,مغفل,conservative,مغفل,غفل
1546,1546,AR1282,n,om,no,شخص معاق,conservative,شخص معاق,شخص عاق
1547,1547,AR2147,n,an,no,ذبابة,inclusive,ذبابه,ذبب
1548,1548,AR273,n,dmc,yes,همجي,conservative,همجي,همج
1549,1549,AR428,n,ddp,yes,الثرثار,conservative,الثرثار,ثرثار
1550,1550,AR480,n,cds,no,تخبط,inclusive,تخبط,خبط
1551,1551,AR1122,n,dmc,yes,المنافقين,conservative,المنافقين,نفق
1552,1552,AR2468,a,ps,yes,الصينيين,inclusive,الصينين,صين
1553,1553,AR1168,n,om,no,مقعد,inclusive,مقعد,قعد
1554,1554,AR1215,n,cds,no,مهذب,inclusive,مهذب,هذب
1555,1555,AR2056,n,pr,no,فار المجاري,inclusive,فار المجاري,فار جري
1556,1556,AR2309,n,an,no,ديدان,inclusive,ديدان,ديد
1557,1557,AR840,n,or,no,كرنب,inclusive,كرنب,كرنب
1558,1558,AR314,n,qas,no,بارون,inclusive,بارون,بار
1559,1559,AR1207,n,cds,no,الكادح,inclusive,الكادح,كدح
1560,1560,AR468,n,re,no,الابتزاز,conservative,الابتزاز,بزز
1561,1561,AR1027,n,cds,no,قطف,conservative,قطف,قطف
1562,1562,AR1768,n,an,no,حشره,inclusive,حشره,حشر
1563,1563,AR4,n,svp,no,الملل,inclusive,المل,لمل
1564,1564,AR1302,n,cds,no,القوادة,conservative,القواده,قده
1565,1565,AR1368,n,cds,no,سرب,inclusive,سرب,سرب
1566,1566,AR1379,n,cds,no,ماسوني,inclusive,ماسوني,اسو
1567,1567,AR625,n,dmc,yes,الصعاليك،,conservative,الصعاليك,صعل
1568,1568,AR261,n,qas,no,خصيه,inclusive,خصيه,خصه
1569,1569,AR392,n,cds,no,ملفق,conservative,ملفق,لفق
1570,1570,AR591,n,cds,no,أناني,conservative,اناني,انا
1571,1571,AR608,n,cds,no,عنجهية,conservative,عنجهيه,عنج
1572,1572,AR380,n,ps,yes,بدوان,inclusive,بدوان,بدو
1573,1573,AR694,n,asm,no,أغبياء,conservative,اغبياء,غبياء
1574,1574,AR235,n,is,yes,بخل,conservative,بخل,بخل
1575,1575,AR1584,n,ps,yes,اليهودية,inclusive,اليهوديه,يهد
1576,1576,AR607,n,svp,no,التعالي,conservative,التعالي,علي
1577,1577,AR734,n,an,no,كلب,inclusive,كلب,كلب
1578,1578,AR274,n,pa,yes,غليظ,conservative,غليظ,غلظ
1579,1579,AR2036,n,an,no,العقرب,inclusive,العقرب,عقرب
1580,1580,AR2042,n,cds,no,مياه المجاري,inclusive,مياه المجاري,ياه جري
1581,1581,AR1792,n,svp,no,الحسد,inclusive,الحسد,حسد
1582,1582,AR750,n,cds,no,قبائل,inclusive,قباءل,قبءل
1583,1583,AR692,n,ps,yes,القميء,conservative,القميء,قمء
1584,1584,AR862,n,ddp,yes,سخيف,conservative,سخيف,سخف
1585,1585,AR527,n,pr,no,الماشية,inclusive,الماشيه,اشه
1586,1586,AR794,n,asm,no,زب,inclusive,زب,زب
1587,1587,AR2035,n,an,no,العقرب,inclusive,العقرب,عقرب
1588,1588,AR2105,n,asm,no,غبيات,conservative,غبيات,غبي
1589,1589,AR2603,a,svp,no,شبق,conservative,شبق,شبق
1590,1590,AR634,n,an,no,الشرير,conservative,الشرير,شرر
1591,1591,AR2530,a,dmc,yes,زائف,conservative,زاءف,زءف
1592,1592,AR954,n,asm,no,سذاجة,conservative,سذاجه,سذج
1593,1593,AR2782,n,ps,yes,غجر,inclusive,غجر,غجر
1594,1594,AR386,n,ps,yes,البدويين,inclusive,البدوين,بدو
1595,1595,AR920,n,cds,no,دجال,conservative,دجال,دجل
1596,1596,AR2684,n,re,no,التعذيب,inclusive,التعذيب,عذب
1597,1597,AR1095,n,re,no,الجرائم,inclusive,الجراءم,جرءم
1598,1598,AR1419,n,re,no,العصابات,inclusive,العصابات,عصب
1599,1599,AR624,n,dmc,yes,متشرد,inclusive,متشرد,تشرد
1600,1600,AR1756,n,re,no,سفاك,inclusive,سفاك,سفك
1601,1601,AR2167,n,ps,yes,نيجا,conservative,نيجا,نيج
1602,1602,AR739,n,an,no,شرير,conservative,شرير,شرر
1603,1603,AR268,n,dmc,yes,قاطع طريق,conservative,قاطع طريق,قطع طرق
1604,1604,AR162,n,an,no,وحش,inclusive,وحش,وحش
1605,1605,AR197,n,cds,no,أحمق,inclusive,احمق,حمق
1606,1606,AR2675,n,re,no,الإرهابيين,inclusive,الارهابين,رهب
1607,1607,AR568,n,an,no,جاموسة,inclusive,جاموسه,جمس
1608,1608,AR1009,n,cds,no,ولد صغير,inclusive,ولد صغير,ولد صغر
1609,1609,AR413,n,cds,no,قاطع طرق,conservative,قاطع طرق,قطع طرق
1610,1610,AR1942,n,dmc,yes,ريفي,conservative,ريفي,ريف
1611,1611,AR2676,n,re,no,عمليات ارهابية,conservative,عمليات ارهابيه,عمل رهب
1612,1612,AR1769,n,an,no,حشرة,inclusive,حشره,حشر
1613,1613,AR2599,a,ps,yes,اليهودية,inclusive,اليهوديه,يهد
1614,1614,AR2467,n,is,yes,الفقير,inclusive,الفقير,فقر
1615,1615,AR2234,n,re,no,القتل,inclusive,القتل,قتل
1616,1616,AR2365,n,cds,no,المثقف,conservative,المثقف,ثقف
1617,1617,AR451,n,dmc,yes,حقر,conservative,حقر,حقر
1618,1618,AR502,n,dmc,yes,المتخبط,conservative,المتخبط,تخبط
1619,1619,AR183,n,re,no,المغتصبين,conservative,المغتصبين,غصب
1620,1620,AR1832,n,svp,no,المتكاسل,conservative,المتكاسل,كاسل
1621,1621,AR1596,n,ps,yes,اليهودي,inclusive,اليهودي,يهد
1622,1622,AR235,n,an,no,بخل,conservative,بخل,بخل
1623,1623,AR1773,n,cds,no,إزدراء,inclusive,ازدراء,زدراء
1624,1624,AR72,n,om,no,اللواط,inclusive,الواط,واط
1625,1625,AR339,n,pr,no,مومس,conservative,مومس,ومس
1626,1626,AR780,n,an,no,الماعز,inclusive,الماعز,اعز
1627,1627,AR1076,n,an,no,الناهب,inclusive,الناهب,نهب
1628,1628,AR1337,n,om,no,الشمر,inclusive,الشمر,شمر
1629,1629,AR218,n,an,no,الحمار,inclusive,الحمار,حمر
1630,1630,AR539,n,asm,no,سمرة,inclusive,سمره,سمر
1631,1631,AR2504,n,re,no,للسرقة,inclusive,لسرقه,سرق
1632,1632,AR1234,n,qas,no,الهاوي,conservative,الهاوي,هوي
1633,1633,AR1690,n,is,yes,عوز,inclusive,عوز,عوز
1634,1634,AR1187,n,pa,yes,البواب,inclusive,البواب,بوب
1635,1635,AR1848,n,ps,yes,المنغول,inclusive,المنغول,نغل
1636,1636,AR1832,n,cds,no,المتكاسل,conservative,المتكاسل,كاسل
1637,1637,AR355,n,pr,no,صبي الإيجار,conservative,صبي الايجار,صبي يجر
1638,1638,AR1320,n,qas,no,فلاح,inclusive,فلاح,فلح
1639,1639,AR236,n,svp,no,البخيل,conservative,البخيل,بخل
1640,1640,AR1373,n,cds,no,والغباء,inclusive,والغباء,غبء
1641,1641,AR646,n,an,no,ثرثر,inclusive,ثرثر,ثرثر
1642,1642,AR894,n,om,no,خنيث,inclusive,خنيث,خنث
1643,1643,AR149,n,ddp,yes,الحيوانات ,inclusive,الحيوانات,حيو
1644,1644,AR494,n,cds,no,ثرثار,conservative,ثرثار,ثرثار
1645,1645,AR2527,a,dmc,yes,خاطئ,conservative,خاطء,خطء
1646,1646,AR1932,n,cds,no,المصورين,inclusive,المصورين,صور
1647,1647,AR1116,n,svp,no,الاشمئزاز,inclusive,الاشمءزاز,شمءزاز
1648,1648,AR1444,a,dmc,yes,منتن,conservative,منتن,نتن
1649,1649,AR1223,a,qas,no,مجنون,conservative,مجنون,مجن
1650,1650,AR354,n,pr,no,المومس,conservative,المومس,ومس
1651,1651,AR1900,n,cds,no,مرتكب,inclusive,مرتكب,ركب
1652,1652,AR2427,n,re,no,يغشون,inclusive,يغشون,يغش
1653,1653,AR1205,n,ps,yes,شخص غير مستقر,inclusive,شخص مستقر,شخص سقر
1654,1654,AR740,n,dmc,yes,شقي,conservative,شقي,شقي
1655,1655,AR1524,n,re,no,سلب,inclusive,سلب,سلب
1656,1656,AR2445,n,an,no,دجاجة,inclusive,دجاجه,دجج
1657,1657,AR1418,n,dmc,yes,الشقي,inclusive,الشقي,شقي
1658,1658,AR276,n,rci,yes,البربرية,conservative,البربريه,ربر
1659,1659,AR293,n,pa,yes,نصير,inclusive,نصير,نصر
1660,1660,AR2431,n,re,no,تسرق,inclusive,تسرق,سرق
1661,1661,AR1557,n,om,no,مثلية,inclusive,مثليه,ثله
1662,1662,AR924,n,cds,no,النفايات الصلبة,inclusive,النفايات الصلبه,نفي صلب
1663,1663,AR628,n,cds,no,المهمل,conservative,المهمل,همل
1664,1664,AR265,n,qas,no,خصية,inclusive,خصيه,خصه
1665,1665,AR1901,n,cds,no,الجاني,inclusive,الجاني,جني
1666,1666,AR2415,n,cds,no,العادة السرية,conservative,العاده السريه,عده سره
1667,1667,AR2384,n,cds,no,نميمة,inclusive,نميمه,نمم
1668,1668,AR620,n,an,no,حثالة,conservative,حثاله,حثل
1669,1669,AR1812,n,dmc,yes,اللص المتسلل,conservative,الص المتسل,الص تسل
1670,1670,AR2106,n,ddp,yes,الغباوه,conservative,الغباوه,غبو
1671,1671,AR1636,n,cds,no,الغطرسة,conservative,الغطرسه,غطرس
1672,1672,AR509,n,an,no,البهائم,conservative,البهاءم,هءم
1673,1673,AR438,n,ps,yes,اسود,inclusive,اسود,اسد
1674,1674,AR1633,n,qas,no,قفص,inclusive,قفص,قفص
1675,1675,AR2634,a,ddf,yes,بشع,conservative,بشع,بشع
1676,1676,AR1930,n,an,no,الثور البري,inclusive,الثور البري,ثور بري
1677,1677,AR743,n,ps,yes,صيني,inclusive,صيني,صين
1678,1678,AR1559,n,om,no,المثلية,inclusive,المثليه,ثله
1679,1679,AR195,n,ddp,yes,غبي,inclusive,غبي,غبي
1680,1680,AR2538,n,an,no,عُلْجُوم,inclusive,علجوم,علجوم
1681,1681,AR2159,n,cds,no,نرجسيه,inclusive,نرجسيه,رجس
1682,1682,AR2185,n,ps,yes,الزنوج,inclusive,الزنوج,زنج
1683,1683,AR1790,v,cds,no,تواطأ,inclusive,تواطا,وطا
1684,1684,AR1581,n,ps,yes,يهودية,inclusive,يهوديه,يهد
1685,1685,AR203,n,cds,no,معتوه,inclusive,معتوه,عته
1686,1686,AR203,n,ddp,yes,معتوه,conservative,معتوه,عته
1687,1687,AR2109,n,ddp,yes,بليدات,conservative,بليدات,بلد
1688,1688,AR2663,n,cds,no,سطحية,inclusive,سطحيه,سطح
1689,1689,AR2462,a,ddf,yes,عمياء,inclusive,عمياء,عمياء
1690,1690,AR685,n,dmc,yes,منبوذة,inclusive,منبوذه,نبذ
1691,1691,AR2352,n,or,no,عوادم,inclusive,عوادم,عدم
1692,1692,AR2435,n,re,no,قرصنة,inclusive,قرصنه,قرص
1693,1693,AR1508,n,an,no,الخنزير,inclusive,الخنزير,خنزير
1694,1694,AR721,n,cds,no,مشعوذ,conservative,مشعوذ,شعذ
1695,1695,AR237,n,svp,no,بخيلة,inclusive,بخيله,بخل
1696,1696,AR1111,n,cds,no,وسخ,inclusive,وسخ,وسخ
1697,1697,AR2364,n,cds,no,المتحذلق,conservative,المتحذلق,حذلق
1698,1698,AR1568,n,om,no,الشذوذ الجنسى,inclusive,الشذوذ الجنسي,شذذ جنس
1699,1699,AR689,n,cds,no,الضعيف الجسم,conservative,الضعيف الجسم,ضعف جسم
1700,1700,AR775,n,an,no,العنز,inclusive,العنز,عنز
1701,1701,AR2670,n,re,no,إرهاب,conservative,ارهاب,رهب
1702,1702,AR2360,v,asm,no,تهكم,conservative,تهكم,هكم
1703,1703,AR1874,n,an,no,العثة,inclusive,العثه,عثه
1704,1704,AR267,n,cds,no,قطاع الطرق,conservative,قطاع الطرق,قطع طرق
1705,1705,AR165,n,an,no,أنعام,inclusive,انعام,عام
1706,1706,AR1128,n,dmc,yes,منافقين,conservative,منافقين,نفق
1707,1707,AR1678,n,pr,no,هراء,conservative,هراء,هرء
1708,1708,AR299,n,pa,yes,المحامي,inclusive,المحامي,حمي
1709,1709,AR1091,n,cds,no,السلوك الإجرامي,inclusive,السلوك الاجرامي,سلك جرم
1710,1710,AR605,n,cds,no,الإستكبار,conservative,الاستكبار,كبر
1711,1711,AR968,n,ddp,yes,القماءة,inclusive,القماءه,قمء
1712,1712,AR172,n,an,no,كائن حي,inclusive,كاءن حي,كءن حي
1713,1713,AR197,n,asm,no,أحمق,inclusive,احمق,حمق
1714,1714,AR1974,n,an,no,الببغاوات,inclusive,البغاوات,بغو
1715,1715,AR2774,n,dmc,yes,كافر,conservative,كافر,كفر
1716,1716,AR1707,n,cds,no,التفاخر,conservative,التفاخر,فخر
1717,1717,AR1372,n,cds,no,الأحمق,inclusive,الاحمق,حمق
1718,1718,AR2245,n,cds,no,الانتهازي,conservative,الانتهازي,نهز
1719,1719,AR850,n,cds,no,شبق,conservative,شبق,شبق
1720,1720,AR2027,n,qas,no,البليغ,inclusive,البليغ,بلغ
1721,1721,AR1185,n,an,no,الأغنام,inclusive,الاغنام,غنم
1722,1722,AR796,n,asm,no,الديك,inclusive,الديك,ديك
1723,1723,AR1595,n,ps,yes,عبري,inclusive,عبري,عبر
1724,1724,AR1042,n,dmc,yes,الخداع,conservative,الخداع,خدع
1725,1725,AR2146,n,an,no,البراغيش,inclusive,البراغيش,راغيش
1726,1726,AR2566,n,cds,no,الأتباع,conservative,الاتباع,تبع
1727,1727,AR1919,n,ps,yes,القوط الشرقيين,inclusive,القوط الشرقين,قوط شرق
1728,1728,AR1804,n,re,no,لص,conservative,لص,لص
1729,1729,AR2181,n,ps,yes,سود,inclusive,سود,سود
1730,1730,AR1734,n,dmc,yes,الزائفة,conservative,الزاءفه,زءف
1731,1731,AR1270,n,dmc,yes,سوء,conservative,سوء,سوء
1732,1732,AR486,n,cds,no,خطأ مربك,inclusive,خطا مربك,خطا ربك
1733,1733,AR2078,n,an,no,حييوين,inclusive,حيوين,حيو
1734,1734,AR1263,n,dmc,yes,بغي,conservative,بغي,بغي
1735,1735,AR906,n,ddp,yes,مخبر,conservative,مخبر,خبر
1736,1736,AR693,n,cds,no,عته,inclusive,عته,عته
1737,1737,AR526,n,pr,no,البقر,inclusive,البقر,بقر
1738,1738,AR1121,n,dmc,yes,منافقان,conservative,منافقان,نفق
1739,1739,AR605,n,svp,no,الإستكبار,conservative,الاستكبار,كبر
1740,1740,AR1279,n,dmc,yes,مبذر,inclusive,مبذر,بذر
1741,1741,AR2182,n,ps,yes,الزنجي,inclusive,الزنجي,زنج
1742,1742,AR620,n,cds,no,حثالة,conservative,حثاله,حثل
1743,1743,AR345,n,pr,no,فاحشة,conservative,فاحشه,فحش
1744,1744,AR976,n,an,no,تمساحيات,inclusive,تمساحيات,ساح
1745,1745,AR265,n,asm,no,خصية,inclusive,خصيه,خصه
1746,1746,AR1874,n,pr,no,العثة,inclusive,العثه,عثه
1747,1747,AR623,n,dmc,yes,الأفاق,conservative,الافاق,افق
1748,1748,AR274,n,dmc,yes,غليظ,conservative,غليظ,غلظ
1749,1749,AR1268,n,dmc,yes,إثم,conservative,اثم,اثم
1750,1750,AR2062,n,an,no,ميكروبات,inclusive,ميكروبات,ميكروب
1751,1751,AR1545,n,pr,no,بغاء,inclusive,بغاء,بغء
1752,1752,AR2225,n,re,no,الإرهابي,inclusive,الارهابي,رهب
1753,1753,AR259,n,qas,no,خصيتان,inclusive,خصيتان,خصي
1754,1754,AR357,n,qas,no,الزيف,conservative,الزيف,زيف
1755,1755,AR195,n,or,no,غبي,conservative,غبي,غبي
1756,1756,AR771,n,an,no,الماعز,inclusive,الماعز,اعز
1757,1757,AR1093,n,re,no,الأنشطة الإجرامية,inclusive,الانشطه الاجراميه,شطه جرم
1758,1758,AR512,n,dmc,yes,خبث,conservative,خبث,خبث
1759,1759,AR398,a,ddp,yes,غبي,conservative,غبي,غبي
1760,1760,AR1326,n,ps,yes,فاشي,inclusive,فاشي,فشي
1761,1761,AR587,n,qas,no,برجوازيه,inclusive,برجوازيه,برجوازيه
1762,1762,AR2073,n,an,no,بكتيريا,inclusive,بكتيريا,كتر
1763,1763,AR1340,n,dmc,yes,تفوح منه رائحة عفنة,conservative,تفوح راءحه عفنه,تفح رءح عفن
1764,1764,AR1547,n,pr,no,بائعة هوى,inclusive,باءعه هوي,بءع هوي
1765,1765,AR2156,n,cds,no,النرجسية,inclusive,النرجسيه,رجس
1766,1766,AR518,n,an,no,أبقار,inclusive,ابقار,بقر
1767,1767,AR253,n,asm,no,الخصيتين,inclusive,الخصيتين,خصي
1768,1768,AR1535,n,pr,no,شرموطة,inclusive,شرموطه,شرموط
1769,1769,AR268,n,cds,no,قاطع طريق,inclusive,قاطع طريق,قطع طرق
1770,1770,AR2244,n,re,no,القاتل,inclusive,القاتل,قتل
1771,1771,AR2094,n,an,no,غنم,inclusive,غنم,غنم
1772,1772,AR1738,n,svp,no,الفسوق,inclusive,الفسوق,فسق
1773,1773,AR622,n,dmc,yes,المتشرد,conservative,المتشرد,تشرد
1774,1774,AR2117,n,ddp,yes,غباوة,conservative,غباوه,غبو
1775,1775,AR1392,n,cds,no,الأصولية,inclusive,الاصوليه,اصل
1776,1776,AR1868,n,an,no,ناموسة,inclusive,ناموسه,نمس
1777,1777,AR2553,v,re,no,إختلس,inclusive,اختلس,خلس
1778,1778,AR1341,n,dmc,yes,نتانة,conservative,نتانه,نتن
1779,1779,AR1272,n,cds,no,الفاسق,conservative,الفاسق,فسق
1780,1780,AR272,n,qas,no,برابرة,conservative,برابره,ربر
1781,1781,AR1612,n,cds,no,جمهور,conservative,جمهور,جمهور
1782,1782,AR624,n,dmc,yes,متشرد,conservative,متشرد,تشرد
1783,1783,AR1997,n,an,no,خِنّوْص,inclusive,خنوص,خنص
1784,1784,AR2371,v,qas,no,رقع,inclusive,رقع,رقع
1785,1785,AR2659,a,svp,no,فخور,conservative,فخور,فخر
1786,1786,AR634,n,cds,no,الشرير,conservative,الشرير,شرر
1787,1787,AR2477,a,ddf,yes,أعرج,inclusive,اعرج,عرج
1788,1788,AR494,n,ddp,yes,ثرثار,inclusive,ثرثار,ثرثار
1789,1789,AR277,n,rci,yes,متوحش,conservative,متوحش,توحش
1790,1790,AR275,n,ddp,yes,البرابرة,conservative,البرابره,ربر
1791,1791,AR1464,n,cds,no,المشاهد,conservative,المشاهد,شهد
1792,1792,AR359,n,dmc,yes,كذب,inclusive,كذب,كذب
1793,1793,AR616,n,dmc,yes,شخص ردئ,inclusive,شخص ردء,شخص ردء
1794,1794,AR994,n,ps,yes,تهجين,inclusive,تهجين,تهج
1795,1795,AR202,n,or,no,المغفل,conservative,المغفل,غفل
1796,1796,AR1789,n,asm,no,قضيب,inclusive,قضيب,قضب
1797,1797,AR2107,n,ddp,yes,بليده,conservative,بليده,بلد
1798,1798,AR637,n,is,yes,الوغد,conservative,الوغد,وغد
1799,1799,AR630,n,cds,no,غوغاء,conservative,غوغاء,غوغاء
1800,1800,AR1666,n,ddf,yes,معاقين,inclusive,معاقين,عاق
1801,1801,AR2237,n,re,no,قتل,inclusive,قتل,قتل
1802,1802,AR157,n,ddp,yes,دابة,inclusive,دابه,دبه
1803,1803,AR1971,n,an,no,ببغاء,inclusive,بغاء,بغء
1804,1804,AR1673,n,ddf,yes,تعطيل,inclusive,تعطيل,عطل
1805,1805,AR271,n,re,no,لصوصية,inclusive,لصوصيه,لصص
1806,1806,AR1421,n,cds,no,النظام الفاشي,conservative,النظام الفاشي,نظم فشي
1807,1807,AR121,n,dmc,yes,التعصب,conservative,التعصب,عصب
1808,1808,AR1069,n,ddp,yes,ساذج,conservative,ساذج,سذج
1809,1809,AR1225,n,re,no,الجنايات,inclusive,الجنايات,جني
1810,1810,AR257,n,qas,no,الخصوه,inclusive,الخصوه,خصه
1811,1811,AR1085,n,re,no,جرائم,inclusive,جراءم,جرءم
1812,1812,AR1739,n,svp,no,غريزة جنسية,inclusive,غريزه جنسيه,غرز جنس
1813,1813,AR604,n,cds,no,تفاخر,conservative,تفاخر,فخر
1814,1814,AR1699,n,ddp,yes,جهل,inclusive,جهل,جهل
1815,1815,AR1737,n,dmc,yes,النصاب,conservative,النصاب,نصب
1816,1816,AR3,v,an,no,نبح,inclusive,نبح,نبح
1817,1817,AR1130,n,dmc,yes,مرائي,conservative,مراءي,رءي
1818,1818,AR1793,n,svp,no,حسد,inclusive,حسد,حسد
1819,1819,AR2108,n,ddp,yes,غبيين,conservative,غبين,غبن
1820,1820,AR121,n,cds,no,التعصب,inclusive,التعصب,عصب
1821,1821,AR1862,n,an,no,البعوضة,inclusive,البعوضه,بعض
1822,1822,AR68,a,an,no,العنيد,inclusive,العنيد,عند
1823,1823,AR2106,n,asm,no,الغباوه,conservative,الغباوه,غبو
1824,1824,AR1609,n,cds,no,الجماهير,conservative,الجماهير,جماهير
1825,1825,AR987,n,an,no,التمساح,inclusive,التمساح,ساح
1826,1826,AR957,n,an,no,البومة,inclusive,البومه,بوم
1827,1827,AR2169,n,ps,yes,زنجي,inclusive,زنجي,زنج
1828,1828,AR495,n,cds,no,المتفاخر,conservative,المتفاخر,فاخر
1829,1829,AR125,n,ddp,yes,أمي,inclusive,امي,امي
1830,1830,AR2163,n,cds,no,عبادة الذات,inclusive,عباده الذات,عبد ذات
1831,1831,AR1544,n,pr,no,الدعارة,inclusive,الدعاره,دعر
1832,1832,AR2387,n,is,yes,شخص رث الملابس,conservative,شخص رث الملابس,شخص رث لبس
1833,1833,AR917,n,cds,no,نصاب,conservative,نصاب,نصب
1834,1834,AR2612,n,ddp,yes,حماقه,inclusive,حماقه,حمق
1835,1835,AR911,n,cds,no,الجبن,conservative,الجبن,جبن
1836,1836,AR1405,n,an,no,غَضَب,inclusive,غضب,غضب
1837,1837,AR1135,n,om,no,قفا,inclusive,قفا,قفا
1838,1838,AR2110,n,asm,no,بلادة,conservative,بلاده,بلد
1839,1839,AR15,n,svp,no,خمول,conservative,خمول,خمل
1840,1840,AR2631,n,an,no,ثعبان في العشب,conservative,ثعبان العشب,ثعب عشب
1841,1841,AR704,n,re,no,تشهير,inclusive,تشهير,شهر
1842,1842,AR2422,n,re,no,القراصنة,inclusive,القراصنه,قرص
1843,1843,AR592,n,cds,no,مغرور,conservative,مغرور,غرر
1844,1844,AR697,n,cds,no,غبية,inclusive,غبيه,غبه
1845,1845,AR1466,n,qas,no,المتلصص,inclusive,المتلص,تلص
1846,1846,AR1586,n,ps,yes,يهوديه,inclusive,يهوديه,يهد
1847,1847,AR691,n,ps,yes,أبله,conservative,ابله,ابل
1848,1848,AR1851,n,ps,yes,منغول,inclusive,منغول,نغل
1849,1849,AR1860,n,an,no,البعوض,inclusive,البعوض,بعض
1850,1850,AR1327,n,cds,no,فاشستي,conservative,فاشستي,فشس
1851,1851,AR1749,n,dmc,yes,الكذب,inclusive,الكذب,كذب
1852,1852,AR277,n,dmc,yes,متوحش,conservative,متوحش,توحش
1853,1853,AR926,n,cds,no,الخردة,conservative,الخرده,خرد
1854,1854,AR1477,n,svp,no,تافه,conservative,تافه,تفه
1855,1855,AR1655,n,asf,no,فتاة,conservative,فتاه,فته
1856,1856,AR1275,n,dmc,yes,فجور,inclusive,فجور,فجر
1857,1857,AR1000,n,cds,no,هجين,inclusive,هجين,هجن
1858,1858,AR237,n,svp,no,بخيلة,conservative,بخيله,بخل
1859,1859,AR1736,n,dmc,yes,زائف,conservative,زاءف,زءف
1860,1860,AR2412,a,svp,no,عدوانية,inclusive,عدوانيه,عدو
1861,1861,AR1726,n,dmc,yes,فسوق,inclusive,فسوق,فسق
1862,1862,AR2028,n,qas,no,بلاغة,inclusive,بلاغه,بلغ
1863,1863,AR1097,n,an,no,القرف,conservative,القرف,قرف
1864,1864,AR2232,n,an,no,قراده,inclusive,قراده,قرد
1865,1865,AR344,n,pr,no,عاهرة,inclusive,عاهره,عهر
1866,1866,AR21,n,re,no,قهر,inclusive,قهر,قهر
1867,1867,AR2480,n,pr,no,كلام يعوزه الصدق,conservative,كلام يعوزه الصدق,كلم يعز صدق
1868,1868,AR1407,n,svp,no,غيظ,conservative,غيظ,غيظ
1869,1869,AR1707,n,cds,no,التفاخر,inclusive,التفاخر,فخر
1870,1870,AR2518,a,dmc,yes,وسخ,inclusive,وسخ,وسخ
1871,1871,AR693,n,ddp,yes,عته,inclusive,عته,عته
1872,1872,AR596,n,cds,no,وقاحة,conservative,وقاحه,وقح
1873,1873,AR387,n,pr,no,الأبقار,inclusive,الابقار,بقر
1874,1874,AR1079,n,ps,yes,الجاهل,conservative,الجاهل,جهل
1875,1875,AR403,n,dmc,yes,المتعصب,conservative,المتعصب,تعصب
1876,1876,AR2575,n,an,no,صراصير,inclusive,صراصير,صراصير
1877,1877,AR7,n,an,no,بول,inclusive,بول,بول
1878,1878,AR8,n,an,no,بعير,inclusive,بعير,بعر
1879,1879,AR17,n,an,no,مجوس,inclusive,مجوس,جوس
1880,1880,AR18,n,an,no,مشرد,inclusive,مشرد,شرد
1881,1881,AR20,n,an,no,مرتزق,inclusive,مرتزق,رزق
1882,1882,AR24,n,an,no,خرف,inclusive,خرف,خرف
1883,1883,AR25,n,an,no,بهائم,inclusive,بهاءم,هءم
1884,1884,AR29,n,an,no,ذنب,inclusive,ذنب,ذنب
1885,1885,AR31,n,an,no,اذناب,inclusive,اذناب,ذنب
1886,1886,AR33,n,an,no,خدم,inclusive,خدم,خدم
1887,1887,AR34,v,an,no,تتسخ,inclusive,تسخ,تسخ
1888,1888,AR37,n,an,no,عبيد,inclusive,عبيد,عبد
1889,1889,AR38,n,an,no,قاذورات,inclusive,قاذورات,قذر
1890,1890,AR39,n,an,no,رافضية,inclusive,رافضيه,رفض
1891,1891,AR40,n,an,no,روافض,inclusive,روافض,رفض
1892,1892,AR41,n,an,no,حمير,inclusive,حمير,حمر
1893,1893,AR43,v,an,no,رفع عنك القلم,inclusive,رفع عنك القلم,رفع عنك قلم
1894,1894,AR44,n,an,no,بايرة,inclusive,بايره,بير
1895,1895,AR45,n,an,no,خونه,inclusive,خونه,خون
1896,1896,AR47,n,an,no,ذميم,inclusive,ذميم,ذمم
1897,1897,AR48,n,an,no,مطرود,inclusive,مطرود,طرد
1898,1898,AR49,v,an,no,لعن,inclusive,لعن,لعن
1899,1899,AR51,n,an,no,نجس,inclusive,نجس,نجس
1900,1900,AR54,n,an,no,سيئ,inclusive,سيء,سيء
1901,1901,AR55,n,an,no,خرا,inclusive,خرا,خرا
1902,1902,AR56,n,an,no,خره,inclusive,خره,خره
1903,1903,AR57,n,an,no,خيانة,inclusive,خيانه,خين
1904,1904,AR58,v,an,no,تف علي,inclusive,تف,تف
1905,1905,AR59,v,an,no,تبا ل,inclusive,تبا,تبا
