,index,id,pos,category,stereotype,lemma,level,clean,stem
378,434,AR220,n,an,no,الحمير,inclusive,الحمير,حمر
379,435,AR869,n,an,no,أرانب,inclusive,ارانب,رنب
380,436,AR1186,n,an,no,الغنمية الحمل,inclusive,الغنميه الحمل,غنم حمل
381,437,AR154,n,an,no,بهيمة,inclusive,بهيمه,بهم
382,438,AR203,n,ps,yes,معتوه,conservative,معتوه,عته
383,439,AR928,n,cds,no,النفايات البلدية,inclusive,النفايات البلديه,نفي بلد
384,441,AR1152,n,om,no,الذيلية,inclusive,الذيليه,ذيل
385,444,AR559,n,qas,no,برجوازي,inclusive,برجوازي,رجواز
386,445,AR1686,n,is,yes,المعوزين,inclusive,المعوزين,عوز
387,446,AR726,n,cds,no,دهماء,conservative,دهماء,دهماء
388,447,AR1960,n,qas,no,طفيلية,inclusive,طفيليه,طفل
389,448,AR416,n,cds,no,الحِرابة,conservative,الحرابه,حرب
390,450,AR1459,n,asf,no,المنشعب الشعر,inclusive,المنشعب الشعر,شعب شعر
391,451,AR741,n,an,no,شخص سيء,conservative,شخص سيء,شخص سيء
392,452,AR197,n,an,no,أحمق,conservative,احمق,حمق
393,453,AR2476,a,re,no,عنيف,conservative,عنيف,عنف
394,454,AR241,n,svp,no,جشع,inclusive,جشع,جشع
395,455,AR662,n,ddp,yes,نزيل,inclusive,نزيل,نزل
396,456,AR2266,n,dmc,yes,يؤسف له,inclusive,يءسف,ءسف
397,458,AR454,n,cds,no,متخلف,conservative,متخلف,تخلف
398,460,AR694,n,cds,no,أغبياء,inclusive,اغبياء,غبياء
399,461,AR2026,n,qas,no,البلغاء,inclusive,البلغاء,لغء
400,462,AR2589,n,an,no,ابن أوى,inclusive,ابن اوي,ابن اوي
401,463,AR1406,n,svp,no,غضبه,conservative,غضبه,غضب
402,464,AR1419,n,cds,no,العصابات,inclusive,العصابات,عصب
403,465,AR1388,n,cds,no,ماسونيه,inclusive,ماسونيه,اسن
404,467,AR2418,n,cds,no,الاصطياد قبالة,conservative,الاصطياد قباله,صطياد قبل
405,468,AR281,n,qas,no,متجر,inclusive,متجر,تجر
406,469,AR103,n,qas,no,الفرنسة,inclusive,الفرنسه,رنس
407,470,AR923,n,ddp,yes,مشعود,conservative,مشعود,شعد
408,471,AR2361,v,asm,no,هزئ,conservative,هزء,هزء
409,472,AR235,n,svp,no,بخل,conservative,بخل,بخل
410,473,AR1391,n,an,no,عبوس,inclusive,عبوس,عبس
411,474,AR604,n,svp,no,تفاخر,conservative,تفاخر,فخر
412,476,AR1675,n,ddf,yes,ذوي الاحتياجات الخاصة,inclusive,ذوي الاحتياجات الخاصه,ذوي حيج خصه
413,477,AR1590,n,ps,yes,العقيده اليههوديه,inclusive,العقيده اليهوديه,عقد يهد
414,478,AR2772,n,dmc,yes,جاحد,conservative,جاحد,جحد
415,479,AR1301,n,cds,no,قوادة,inclusive,قواده,قده
416,482,AR453,n,an,no,الجلف,conservative,الجلف,جلف
417,484,AR368,n,cds,no,متأنق,inclusive,متانق,تنق
418,485,AR491,n,qas,no,كريهة تصل,inclusive,كريهه تصل,كره تصل
419,486,AR393,n,dmc,yes,كذاب,inclusive,كذاب,كذب
420,487,AR16,n,svp,no,اللا مبالاة,inclusive,مبالاه,بلا
421,488,AR1088,n,cds,no,جريمة,inclusive,جريمه,جرم
422,489,AR764,n,cds,no,قبيله,inclusive,قبيله,قبل
423,490,AR691,n,asm,no,أبله,conservative,ابله,ابل
424,491,AR1747,n,svp,no,المتواني,conservative,المتواني,توا
425,492,AR936,n,an,no,بق الفراش,inclusive,بق الفراش,بق فرش
426,493,AR277,n,ddp,yes,متوحش,conservative,متوحش,توحش
427,494,AR483,n,qas,no,بوو بوو,inclusive,بو بو,بو بو
428,495,AR521,n,an,no,ابقار,inclusive,ابقار,بقر
429,496,AR1288,n,cds,no,ذنابة,inclusive,ذنابه,ذنب
430,497,AR253,n,qas,no,الخصيتين,inclusive,الخصيتين,خصي
431,498,AR137,n,an,no,أنقليسية,inclusive,انقليسيه,انقليسيه
432,499,AR2585,n,an,no,إبن آوى,inclusive,ابن اوي,ابن اوي
433,500,AR603,n,svp,no,خيلاء,conservative,خيلاء,خيلاء
434,502,AR420,n,cds,no,جنائي,inclusive,جناءي,جنء
435,504,AR1964,n,qas,no,أبناء الأبرشية,inclusive,ابناء الابرشيه,بنء برش
436,505,AR1405,n,svp,no,غَضَب,conservative,غضب,غضب
437,507,AR381,n,ps,yes,بدوية,inclusive,بدويه,بدي
438,508,AR178,n,re,no,افتضاض,conservative,افتضاض,فضض
439,509,AR2513,n,cds,no,المتذلل,conservative,المتذل,تذل
440,510,AR274,n,cds,no,غليظ,conservative,غليظ,غلظ
441,511,AR1630,n,qas,no,التدبير المنزلي,inclusive,التدبير المنزلي,دبر زلي
442,512,AR197,n,or,no,أحمق,conservative,احمق,حمق
443,514,AR2006,n,svp,no,فخر,inclusive,فخر,فخر
444,515,AR273,n,ps,yes,همجي,conservative,همجي,همج
445,517,AR1664,n,an,no,ستريكس فاريا,inclusive,ستريكس فاريا,ريكس فار
446,518,AR422,n,cds,no,حظر,inclusive,حظر,حظر
447,519,AR429,n,cds,no,القصاص,conservative,القصاص,قصص
448,520,AR1712,n,cds,no,معلمة,inclusive,معلمه,علم
449,521,AR1807,n,or,no,الدقة في التفاصيل,inclusive,الدقه التفاصيل,دقه فصل
450,523,AR411,n,an,no,المارقة,conservative,المارقه,ارق
451,524,AR1942,n,cds,no,ريفي,conservative,ريفي,ريف
452,525,AR1295,n,cds,no,تزمت,conservative,تزمت,تزم
453,526,AR581,n,qas,no,البرجوازيون,inclusive,البرجوازيون,رجواز
454,527,AR1433,n,asm,no,والفول,inclusive,والفول,فول
455,528,AR801,n,cds,no,المشكلة,conservative,المشكله,شكل
456,529,AR815,n,cds,no,إرضاء الذات,inclusive,ارضاء الذات,رضء ذات
457,530,AR1920,n,ps,yes,قوط شرقيون,inclusive,قوط شرقيون,قوط شرق
458,531,AR705,n,re,no,تشهيرية,inclusive,تشهيريه,شهر
459,532,AR79,n,svp,no,كسل,conservative,كسل,كسل
460,533,AR2302,n,dmc,yes,أراجوز,inclusive,اراجوز,رجز
461,534,AR1910,n,cds,no,كوزا نوسترا,conservative,كوزا نوسترا,كوز ستر
462,535,AR1297,n,svp,no,تعصب,conservative,تعصب,عصب
463,538,AR1904,n,cds,no,دركي,conservative,دركي,درك
464,539,AR2775,n,dmc,yes,مارق,conservative,مارق,ارق
465,540,AR1533,n,pr,no,العاهرات,inclusive,العاهرات,عهر
466,541,AR433,n,cds,no,احتيال,conservative,احتيال,حيل
467,542,AR1080,n,ps,yes,الأهبل,conservative,الاهبل,هبل
468,543,AR1753,a,is,yes,المؤسف,inclusive,المءسف,ءسف
469,544,AR2116,n,asm,no,غبيون,conservative,غبيون,غبي
470,545,AR409,n,cds,no,حلقة,inclusive,حلقه,حلق
471,546,AR2268,n,ps,yes,الفاندل,inclusive,الفاندل,ندل
472,547,AR36,n,om,no,عامل,conservative,عامل,عمل
473,549,AR2198,n,ps,yes,أخرى أجناس،,inclusive,اخري اجناس,اخر جنس
474,550,AR922,n,ddp,yes,الشعوذة,conservative,الشعوذه,شعذ
475,551,AR343,n,pr,no,زانية,conservative,زانيه,زني
476,553,AR2414,a,svp,no,غاضب,inclusive,غاضب,غضب
477,554,AR1053,n,cds,no,ديماجوجيه,conservative,ديماجوجيه,ديماجوجيه
478,558,AR694,n,ddp,yes,أغبياء,inclusive,اغبياء,غبياء
479,559,AR2048,n,ps,yes,مستيزو,conservative,مستيزو,يزو
480,560,AR475,n,an,no,مكعباني شبيه بالمكعب,conservative,مكعباني شبيه بالمكعب,كعب شبه كعب
481,561,AR1372,n,ddp,yes,الأحمق,conservative,الاحمق,حمق
482,562,AR286,n,pa,yes,مستشار في القانون العام,inclusive,مستشار القانون العام,شار قان عام
483,563,AR415,n,cds,no,الحرابة,conservative,الحرابه,حرب
484,564,AR1975,n,svp,no,بيني وبين معسر,inclusive,بيني وبين معسر,بين وبين عسر
485,565,AR932,n,an,no,جهاز تنصت,inclusive,جهاز تنصت,جهز تنص
486,566,AR998,n,ps,yes,تحسين النوع النباتي,inclusive,تحسين النوع النباتي,تحس نوع نبت
487,567,AR1248,n,dmc,yes,والأخلاق,inclusive,والاخلاق,خلق
488,568,AR699,n,asm,no,استبدل,inclusive,استبدل,بدل
489,569,AR996,n,cds,no,التهجين,inclusive,التهجين,تهج
490,570,AR1579,n,om,no,مثليين,inclusive,مثلين,مثل
491,571,AR606,n,svp,no,غطرسة,conservative,غطرسه,غطرس
492,572,AR96,n,cds,no,خدعة,inclusive,خدعه,خدع
493,573,AR1274,n,an,no,نعجة,inclusive,نعجه,نعج
494,575,AR2348,n,or,no,بطاطس,inclusive,بطاطس,ططس
495,576,AR1159,n,om,no,أليه,inclusive,اليه,اليه
496,577,AR329,n,cds,no,مرقس,conservative,مرقس,رقس
497,578,AR2778,n,an,no,limacidae الأسرة,inclusive,الاسره,اسر
498,579,AR1787,n,asm,no,القضيب,inclusive,القضيب,قضب
499,580,AR1409,n,svp,no,الغضب,conservative,الغضب,غضب
500,582,AR1310,n,pr,no,أبقى امرأة,conservative,ابقي امراه,ابق مره
501,583,AR2767,n,pa,yes,موظف,inclusive,موظف,وظف
502,584,AR1402,n,an,no,غضب,inclusive,غضب,غضب
503,585,AR1108,n,ps,yes,جيري,conservative,جيري,جير
504,586,AR2207,n,qas,no,المستأجر المزارع,inclusive,المستاجر المزارع,اجر زرع
505,587,AR2012,n,re,no,المبتز,inclusive,المبتز,بتز
506,588,AR1241,n,qas,no,الهواة,inclusive,الهواه,هوه
507,589,AR834,n,or,no,ملفوف,inclusive,ملفوف,لفف
508,590,AR361,n,cds,no,زيف,conservative,زيف,زيف
509,591,AR963,n,an,no,البوم,inclusive,البوم,بوم
510,592,AR658,n,ddp,yes,سجين,inclusive,سجين,سجن
511,593,AR1078,n,ddp,yes,البله,conservative,البله,بله
512,595,AR1660,n,cds,no,عبادة الأصنام,inclusive,عباده الاصنام,عبد صنم
513,596,AR478,n,dmc,yes,خبيث,conservative,خبيث,خبث
514,597,AR2151,n,cds,no,سراق,inclusive,سراق,سرق
515,598,AR2247,n,re,no,وضع حتى الموت,inclusive,وضع الموت,وضع موت
516,599,AR1411,n,dmc,yes,ديلي-dallier,conservative,ديلي,ديل
517,600,AR786,n,an,no,الابتذال,conservative,الابتذال,بذل
518,601,AR1526,n,re,no,غنيمة,inclusive,غنيمه,غنم
519,602,AR687,n,dmc,yes,منبوذون,inclusive,منبوذون,نبذ
520,603,AR328,n,cds,no,امرأة مثقفة,inclusive,امراه مثقفه,مره ثقف
521,604,AR1281,n,dmc,yes,مُبَذِّر,inclusive,مبذر,بذر
522,605,AR353,n,pr,no,إمرأة فاسقة,conservative,امراه فاسقه,مره فسق
523,606,AR1018,n,or,no,القثد,inclusive,القثد,قثد
524,607,AR1540,n,pr,no,بائعات الهوى,conservative,باءعات الهوي,بءع هوي
525,608,AR501,n,dmc,yes,المتردد,conservative,المترد,ترد
526,609,AR791,n,asm,no,عير,conservative,عير,عير
527,610,AR45,a,pa,yes,النظرية,inclusive,النظريه,نظر
528,611,AR1160,n,om,no,الكعك,inclusive,الكعك,كعك
529,614,AR2448,n,an,no,دجاجه,inclusive,دجاجه,دجج
530,615,AR1366,n,an,no,البراغيث,inclusive,البراغيث,راغيث
531,616,AR195,n,asm,no,غبي,inclusive,غبي,غبي
532,617,AR1361,n,an,no,برغوت,inclusive,برغوت,رغو
533,618,AR1051,n,cds,no,الغوغائية,conservative,الغوغاءيه,غوغاء
534,619,AR1210,n,cds,no,قزم,conservative,قزم,قزم
535,620,AR541,n,asm,no,البني,inclusive,البني,بني
536,621,AR330,n,asf,no,لينة اللمس,conservative,لينه المس,لين لمس
537,622,AR206,n,cds,no,الأبله,inclusive,الابله,ابل
538,623,AR1944,n,cds,no,شخص ريفى أخرق,conservative,شخص ريفي اخرق,شخص ريف خرق
539,624,AR2259,n,ddf,yes,قبح,inclusive,قبح,قبح
540,625,AR2514,n,cds,no,الخاضع,conservative,الخاضع,خضع
541,627,AR356,n,dmc,yes,بهتان,inclusive,بهتان,بهت
542,629,AR2349,n,or,no,البطاطة,inclusive,البطاطه,بطط
543,630,AR129,n,ddp,yes,الامية,inclusive,الاميه,امه
544,631,AR1284,n,cds,no,نسابة,inclusive,نسابه,نسب
545,633,AR420,n,cds,no,جنائي,conservative,جناءي,جنء
546,634,AR1386,n,cds,no,ماسونيون,inclusive,ماسونيون,اسن
547,635,AR1045,n,dmc,yes,خديعة,conservative,خديعه,خدع
548,636,AR277,n,cds,no,متوحش,conservative,متوحش,توحش
549,637,AR2784,n,ps,yes,الروما,inclusive,الروما,روم
550,638,AR1695,n,svp,no,سكون,inclusive,سكون,سكن
551,639,AR1073,n,an,no,تستخدام,inclusive,تستخدام,خدم
552,640,AR1173,n,om,no,ردف,inclusive,ردف,ردف
553,641,AR75,n,om,no,جنس شرجي,inclusive,جنس شرجي,جنس شرج
554,642,AR1925,n,an,no,otus اسيو,inclusive,اسيو,اسو
555,643,AR1546,n,pr,no,غانية,conservative,غانيه,غني
556,644,AR785,n,qas,no,فرس عش,inclusive,فرس عش,فرس عش
557,645,AR501,n,ddp,yes,المتردد,conservative,المترد,ترد
558,646,AR1684,n,is,yes,فقراء,inclusive,فقراء,قرء
559,647,AR679,n,cds,no,جيفة,inclusive,جيفه,جيف
560,648,AR816,n,cds,no,الرضا الذاتي,inclusive,الرضا الذاتي,رضا ذتي
561,649,AR1569,n,om,no,الشذوذ الجنسي,inclusive,الشذوذ الجنسي,شذذ جنس
562,651,AR1052,n,cds,no,ديماغوجيا,conservative,ديماغوجيا,ديماغوج
563,653,AR2652,n,re,no,الاعتداءات الجنسية,inclusive,الاعتداءات الجنسيه,عدء جنس
564,655,AR1056,n,cds,no,ديماغوغيا,conservative,ديماغوغيا,ديماغوغ
565,656,AR2257,n,ddf,yes,قباحة,inclusive,قباحه,قبح
566,657,AR2788,n,an,no,بَقَرَة,inclusive,بقره,بقر
567,658,AR2653,n,re,no,اعتداء جنسي,inclusive,اعتداء جنسي,عدء جنس
568,659,AR1759,n,cds,no,أقرض بالربا,conservative,اقرض بالربا,قرض ربا
569,660,AR2618,a,ddf,yes,أعور,inclusive,اعور,اعر
570,661,AR889,n,om,no,شاذّ جِنسِيًا,conservative,شاذ جنسيا,شاذ جنس
571,662,AR372,n,cds,no,فوضى,inclusive,فوضي,فوض
572,663,AR43,n,pa,yes,عضو هيئة التدريس,inclusive,عضو هيءه التدريس,عضو هيء درس
573,665,AR1189,n,pa,yes,بواب,inclusive,بواب,بوب
574,666,AR2343,n,or,no,"البطاطة""،",inclusive,البطاطه,بطط
575,668,AR856,n,asm,no,اللعنة,conservative,العنه,عنه
576,669,AR640,n,cds,no,سيارة عتيقة,inclusive,سياره عتيقه,سير عتق
577,670,AR845,n,cds,no,زحمة,inclusive,زحمه,زحم
578,671,AR2475,n,cds,no,دفاع,inclusive,دفاع,دفع
579,672,AR1918,n,cds,no,المافيا,conservative,المافيا,ماف
580,673,AR686,n,is,yes,منبوذين,inclusive,منبوذين,نبذ
581,674,AR1662,n,cds,no,النذل,conservative,النذل,نذل
582,675,AR511,n,ddp,yes,شراسة,conservative,شراسه,شرس
583,676,AR1671,n,ddf,yes,الإعاقة,inclusive,الاعاقه,عقه
584,677,AR1012,n,asf,no,فرج,conservative,فرج,فرج
585,678,AR130,n,ddp,yes,أميه,inclusive,اميه,امه
586,680,AR238,n,is,yes,بخيل,conservative,بخيل,بخل
587,681,AR1952,n,qas,no,التطفل,inclusive,التطفل,طفل
588,682,AR1643,n,an,no,الضِباع,inclusive,الضباع,ضبع
589,683,AR1220,n,pa,yes,مستخدم,inclusive,مستخدم,خدم
590,684,AR46,n,cds,no,الرداءة,conservative,الرداءه,ردء
591,685,AR2400,n,an,no,صئبان,inclusive,صءبان,صءب
592,686,AR2107,n,asm,no,بليده,conservative,بليده,بلد
593,687,AR2649,n,re,no,الاعتداء الجنسي,inclusive,الاعتداء الجنسي,عدء جنس
594,688,AR1480,n,cds,no,الرجعية,conservative,الرجعيه,رجع
595,689,AR1457,n,cds,no,راقص محترف,inclusive,راقص محترف,رقص حرف
596,690,AR32,n,cds,no,سمسار,inclusive,سمسار,سار
597,692,AR276,n,ddp,yes,البربرية,conservative,البربريه,ربر
598,693,AR1137,n,om,no,عجز,inclusive,عجز,عجز
599,694,AR595,n,cds,no,أنانيه,conservative,انانيه,نني
600,695,AR695,n,asf,no,مأفون,conservative,مافون,ماف
601,696,AR1909,n,cds,no,شرطي,conservative,شرطي,شرط
602,697,AR1957,n,qas,no,تطفل,inclusive,تطفل,طفل
603,698,AR347,n,pr,no,وقحة,conservative,وقحه,وقح
604,699,AR2469,a,ps,yes,صيني,inclusive,صيني,صين
605,700,AR2637,n,ddp,yes,الهراء,inclusive,الهراء,هرء
606,701,AR2376,v,cds,no,ذبل,inclusive,ذبل,ذبل
607,702,AR2407,n,cds,no,التدين,inclusive,التدين,تدن
608,703,AR757,n,cds,no,وحدات القياس اليابانية,inclusive,وحدات القياس اليابانيه,وحد قيس ياب
609,704,AR2638,n,ddp,yes,أشياء غير معقولة,inclusive,اشياء معقوله,شيء عقل
610,705,AR1299,n,cds,no,قواد,conservative,قواد,قود
611,706,AR2583,n,dmc,yes,ثاني التصنيفات,conservative,ثاني التصنيفات,ثني صنف
612,707,AR898,n,ddp,yes,النمام,conservative,النمام,نمم
613,708,AR2623,n,cds,no,كدح,conservative,كدح,كدح
614,709,AR1440,n,asf,no,المهبل,conservative,المهبل,هبل
615,710,AR29,n,re,no,انتهاكات الشركات,inclusive,انتهاكات الشركات,نهك شرك
616,711,AR1611,n,cds,no,وغير مغسولة كبيرة,inclusive,وغير مغسوله كبيره,وغر غسل كبر
617,712,AR249,n,cds,no,ماخور,inclusive,ماخور,اخر
618,713,AR1389,n,cds,no,ميسون الحرة,inclusive,ميسون الحره,ميس حره
619,715,AR295,n,pa,yes,المدافع,inclusive,المدافع,دفع
620,716,AR1141,n,om,no,الية,inclusive,اليه,اليه
621,717,AR2560,n,cds,no,حذلقة,inclusive,حذلقه,حذلق
622,718,AR2441,n,an,no,الدجاج,inclusive,الدجاج,دجج
623,719,AR969,n,qas,no,طاقم,inclusive,طاقم,طقم
624,720,AR667,n,an,no,القرش الابيض العظيم,inclusive,القرش الابيض العظيم,قرش ابض عظم
625,721,AR1230,n,asm,no,الانتصاب,inclusive,الانتصاب,نصب
626,722,AR1401,n,svp,no,جنون,conservative,جنون,جنن
627,723,AR27,n,re,no,عنف,inclusive,عنف,عنف
628,724,AR195,n,ddp,yes,غبي,conservative,غبي,غبي
629,725,AR601,n,ps,yes,بلغاري,inclusive,بلغاري,لغر
